year,team,team_id,conf,quad_id,seed,round,kadj_o,kadj_o_rank,kadj_d,kadj_d_rank,kadj_t,kadj_t_rank,badj_o,badj_o_rank,badj_d,badj_d_rank,barthag,barthag_rank,efg%,efg%_rank,efg%d,efgd%_rank,tov%,tov%_rank,tov%d,tov%d_rank,oreb%,oreb%_rank,dreb%,dreb%_rank,ftr,ftr_rank,ftrd,ftrd_rank,2pt%,2pt%_rank,2pt%d,2pt%d_rank,3pt%,3pt%_rank,3pt%d,3pt%d_rank,3ptr,3ptr_rank,3ptrd,3ptrd_rank
2011,Texas A&M,201,B12,2,7,64,109.943,56,94.5593,40,61.4192,326,107.9,72,94.7,47,0.818,56,49.6,146,46.5,63,20.3,191,20.7,130,37.9,16,70.3,71,47.6,13,36.7,151,49.1,115,45.9,96,33.7,200,31.8,41,30.7,232,33.0,193
2011,UAB,207,CUSA,0,12,68,108.63,73,96.1119,55,62.1202,316,107.8,73,95.6,57,0.799,63,50.8,92,45.6,34,19.0,112,19.2,228,33.8,121,69.1,108,30.2,323,32.5,68,50.9,53,45.2,72,33.7,200,31.0,25,40.2,31,29.8,76
2011,UC Santa Barbara,210,BW,1,15,64,103.503,154,99.4018,103,64.4276,240,102.2,162,99.3,118,0.582,134,51.9,55,46.8,75,21.7,264,20.1,167,28.4,294,68.1,157,37.2,193,42.6,263,49.8,86,42.3,10,37.0,58,36.6,290,36.7,77,35.3,251
2011,UCLA,212,P10,1,7,32,107.561,87,93.8189,34,65.5545,177,106.9,84,93.3,35,0.827,51,50.4,105,45.9,44,22.1,281,17.9,292,36.0,54,68.6,131,42.8,54,33.0,74,50.9,53,44.1,35,32.9,247,34.2,161,29.3,259,25.3,8
2011,UNC Asheville,214,BSth,1,16,64,101.432,194,99.0391,97,67.7991,66,98.4,239,99.0,115,0.483,173,49.2,169,47.7,114,21.4,250,24.3,13,32.1,185,64.2,310,41.8,75,39.6,221,49.1,115,46.1,103,32.9,247,34.0,154,26.2,314,32.9,187
2011,UNLV,217,MWC,2,8,64,110.321,55,91.5518,15,66.9325,100,109.6,51,90.7,14,0.898,20,51.0,83,45.4,27,18.7,88,24.0,17,33.5,136,68.1,157,39.2,133,39.9,226,51.6,29,43.8,30,33.1,230,32.4,68,30.0,248,33.3,200
2011,USC,218,P10,0,11,68,108.303,78,93.9363,36,62.1879,315,107.0,83,92.8,29,0.837,46,50.1,121,46.4,57,17.6,44,18.5,267,30.2,255,71.9,30,34.7,258,36.4,141,48.5,147,44.7,54,35.7,97,33.3,112,31.7,203,31.2,116
2011,Utah St.,221,WAC,1,12,64,110.413,53,90.2135,8,62.8424,299,109.3,54,90.7,14,0.895,21,52.2,44,43.3,6,18.4,77,18.9,250,34.2,109,74.3,3,43.4,48,34.0,95,51.5,32,42.4,12,35.8,93,30.0,10,31.2,216,33.4,203
2011,UTSA,223,Slnd,4,16,64,101.474,193,106.668,257,67.0401,94,101.1,187,104.8,238,0.398,207,49.4,158,48.8,157,19.6,145,19.9,182,29.9,261,66.6,232,41.6,78,37.8,170,46.6,222,47.9,179,36.3,75,33.6,124,35.9,97,39.0,322
2011,Vanderbilt,225,SEC,2,5,64,115.206,17,97.7687,78,66.882,104,114.4,17,96.3,68,0.879,29,52.8,33,45.7,35,19.1,119,17.8,299,32.8,154,67.8,176,45.0,31,28.2,22,51.1,42,45.7,87,37.0,58,30.6,20,38.5,48,31.1,113
2011,VCU,226,CAA,2,11,4,109.563,60,100.813,126,65.9737,161,108.8,60,100.6,139,0.711,86,50.9,88,50.4,239,17.5,39,22.5,46,31.6,198,63.6,321,37.0,198,34.0,95,48.8,133,49.2,238,35.9,89,35.5,233,40.8,26,29.1,58
2011,Villanova,228,BE,4,9,64,114.746,22,96.4465,60,65.5804,175,114.2,19,95.6,57,0.885,25,49.7,143,46.4,57,18.1,64,18.3,277,36.0,54,69.8,85,42.6,63,36.2,136,48.4,152,45.3,76,34.9,154,32.1,52,32.9,168,36.3,280
2011,Washington,232,P10,4,7,32,116.488,11,94.2736,39,70.7555,16,116.9,9,94.7,47,0.919,16,53.9,17,46.1,49,17.0,22,20.5,142,38.0,13,68.2,152,32.5,300,44.5,288,52.9,13,45.2,72,37.1,53,32.2,59,36.8,75,28.1,41
2011,West Virginia,235,BE,4,5,32,113.313,27,93.145,28,62.7344,304,113.3,27,93.3,35,0.903,17,48.4,203,45.6,34,18.9,105,18.9,250,40.5,6,64.4,300,40.7,100,35.4,117,47.4,194,46.5,120,33.5,209,29.1,4,33.7,147,32.2,160
2011,Wisconsin,240,B10,1,4,16,121.946,2,96.348,58,56.891,344,121.6,3,95.5,53,0.942,7,52.0,50,48.3,131,12.8,1,16.8,323,34.2,109,73.0,11,28.0,337,31.4,50,49.5,100,45.1,67,37.1,53,37.5,316,40.5,29,28.7,48
2011,Wofford,241,SC,1,14,64,111.911,39,104.341,214,63.4771,275,110.7,44,102.9,198,0.699,90,53.3,24,50.0,221,18.0,58,20.4,151,34.6,97,67.3,197,42.0,73,41.6,252,50.5,70,48.8,221,40.7,6,35.1,214,26.4,312,30.0,84
2011,Xavier,244,A10,4,6,64,112.808,32,96.2683,57,64.8622,226,111.2,40,96.3,68,0.84,45,51.5,68,46.2,50,18.0,58,18.8,256,32.4,167,72.1,20,44.9,34,34.8,106,52.1,21,43.8,30,33.3,220,33.8,137,31.1,221,35.4,252
2010,Arkansas Pine Bluff,11,SWAC,1,16,64,91.8221,307,99.7369,122,64.9785,201,91.4,308,98.4,112,0.3,248,45.0,314,46.0,56,24.5,334,20.6,160,35.8,67,73.4,6,48.6,10,55.3,346,45.0,265,44.4,49,30.2,309,33.1,119,25.7,312,30.7,110
2010,Baylor,14,B12,1,3,8,118.384,6,94.9837,56,64.0252,238,117.9,6,95.2,66,0.921,13,54.6,15,44.6,25,20.6,184,17.8,304,38.3,26,67.0,191,37.3,184,34.7,115,53.1,17,41.5,7,38.6,22,33.8,160,32.5,165,33.9,230
2010,Butler,24,Horz,3,5,2,110.745,49,90.7154,18,63.243,272,109.2,57,90.6,19,0.895,27,52.0,51,46.3,68,19.2,110,21.1,125,31.2,219,72.9,13,47.7,13,35.8,135,52.5,20,46.3,115,34.2,171,30.9,41,39.4,41,31.7,140
2010,BYU,25,MWC,3,7,32,117.315,11,92.8309,34,70.9239,13,116.4,9,92.5,37,0.934,9,55.1,12,46.3,68,15.9,8,22.0,74,31.0,227,73.0,12,38.2,150,36.4,146,51.5,51,44.4,49,41.6,3,33.6,150,33.2,150,31.4,128
2010,California,30,P10,1,8,32,119.968,1,97.7354,88,67.121,92,119.5,3,96.7,84,0.919,14,53.4,28,48.3,149,17.5,41,18.9,260,35.2,85,69.3,91,35.2,244,34.0,99,52.3,25,48.4,205,37.3,51,32.1,77,30.2,230,31.0,117
2010,Clemson,33,ACC,2,7,64,109.94,55,90.3071,14,67.2015,88,109.5,53,89.4,9,0.912,19,51.0,81,46.1,61,21.2,226,25.0,8,36.2,57,66.4,222,35.3,240,34.9,118,51.2,57,46.8,134,33.6,201,29.4,11,33.4,146,28.4,46
2010,Cornell,42,Ivy,2,12,16,115.443,16,101.891,161,63.4422,264,114.0,22,100.9,164,0.803,64,56.4,4,47.6,116,18.5,81,20.9,139,32.0,197,70.3,61,28.9,328,38.9,207,50.3,79,45.2,72,43.7,1,35.3,233,39.9,36,31.1,121
2010,Duke,50,ACC,1,1,1,119.296,4,87.7467,5,64.9637,202,119.1,4,88.0,5,0.97,2,50.3,97,43.9,14,16.4,16,21.9,77,40.4,8,67.5,166,37.9,165,34.5,107,46.8,210,44.4,49,38.2,31,28.2,3,32.8,156,24.7,7
2010,East Tennessee St.,51,ASun,2,16,64,100.3,199,97.8928,90,66.1025,145,98.1,228,97.0,88,0.532,158,48.0,204,48.1,141,21.2,226,24.2,15,35.1,88,66.2,229,40.0,113,39.3,215,48.3,152,47.6,166,31.4,280,32.6,95,28.9,266,40.7,340
2010,Florida,55,SEC,3,10,64,112.433,34,97.4388,84,63.5599,263,111.7,36,96.4,80,0.845,52,49.4,142,48.1,141,18.3,65,20.6,160,36.7,49,67.0,191,33.8,277,26.9,11,50.5,74,48.1,191,31.3,285,32.1,77,32.0,180,32.9,199
2010,Florida St.,58,ACC,3,9,64,104.941,139,86.3361,3,64.8904,205,103.8,141,85.9,2,0.898,25,50.9,85,43.2,6,24.7,336,23.7,23,38.6,21,67.4,169,38.8,133,33.9,96,51.1,59,39.9,1,33.6,201,32.8,103,32.0,180,35.6,280
2010,Georgetown,64,BE,4,3,64,116.551,12,92.2687,29,65.0947,197,115.1,16,92.9,39,0.922,12,55.6,7,46.7,80,20.8,198,19.8,216,32.8,171,67.8,158,37.2,187,33.0,80,54.6,7,45.6,91,38.8,20,32.6,95,30.0,240,34.0,236
2010,Georgia Tech,67,ACC,4,10,32,108.997,67,90.9613,19,67.9549,64,109.0,59,90.6,19,0.893,29,50.6,91,43.7,9,23.1,313,21.3,107,38.3,26,65.7,250,37.4,179,34.7,115,48.9,126,42.0,11,36.7,66,31.2,49,28.3,279,35.1,269
2010,Gonzaga,68,WCC,3,8,32,112.378,36,95.585,62,67.0743,96,111.2,41,93.9,47,0.875,43,54.4,17,46.4,71,18.6,85,18.3,281,32.4,189,71.4,31,49.3,9,33.9,96,54.2,8,44.6,55,36.5,73,33.4,140,27.8,288,32.2,171
2010,Houston,76,CUSA,4,13,64,111.84,41,102.537,174,70.8516,14,111.2,41,101.7,177,0.736,88,48.1,200,51.3,279,12.5,1,23.4,30,30.8,234,61.7,338,33.3,283,39.7,220,45.2,257,51.5,313,35.6,109,33.7,154,35.5,98,29.7,75
2010,Kansas,86,B12,4,1,32,119.854,2,87.3419,4,66.6569,115,120.0,1,88.6,6,0.97,2,55.1,12,43.0,4,18.5,81,20.2,190,38.2,28,68.3,130,42.4,70,31.2,47,52.3,25,40.0,2,40.9,5,33.0,114,30.4,224,31.9,156
2010,Kansas St.,87,B12,3,2,8,115.425,17,90.4885,16,69.501,27,115.5,12,90.1,15,0.946,5,50.6,91,46.9,87,20.2,161,23.6,26,41.0,5,66.8,200,52.1,3,47.3,315,49.2,117,45.6,91,35.7,104,33.1,119,32.2,169,29.8,79
2010,Kentucky,90,SEC,2,1,8,114.384,23,89.4743,8,67.5908,73,114.0,22,89.1,8,0.945,6,53.0,34,43.5,8,20.5,178,19.9,207,40.8,6,68.0,148,43.5,56,27.7,14,53.8,10,41.4,6,34.1,178,31.7,62,29.9,243,33.9,230
2010,Lehigh,94,Pat,4,16,64,104.907,140,106.362,252,68.4313,51,103.1,149,105.3,251,0.44,194,51.6,62,48.2,146,18.5,81,19.4,236,29.7,277,70.9,43,43.4,57,31.5,54,48.0,164,46.4,121,40.0,9,34.4,188,29.7,247,35.0,263
2010,Louisville,102,BE,1,9,64,115.013,19,97.1787,77,65.9182,155,114.5,18,97.2,91,0.868,44,51.5,66,48.2,146,19.9,145,22.3,64,39.7,12,62.8,321,36.4,208,40.9,238,51.9,37,46.6,128,33.9,189,34.3,185,39.9,36,32.3,178
2010,Marquette,107,BE,2,6,64,114.599,22,94.1043,46,61.8892,304,113.9,23,94.0,48,0.901,24,52.5,43,49.3,184,15.8,5,22.1,71,31.4,215,66.9,194,35.1,245,29.5,25,47.9,171,50.0,267,40.6,7,31.7,62,35.1,103,29.0,59
2010,Maryland,109,ACC,4,4,32,117.599,8,94.8962,53,68.1243,61,115.8,11,94.3,49,0.914,16,51.9,53,44.3,20,16.7,17,21.5,96,35.3,82,62.9,318,33.9,274,29.0,21,49.9,91,41.7,9,38.8,20,33.2,123,24.5,332,31.8,149
2010,Michigan St.,115,B10,4,5,4,112.268,37,91.9702,26,65.5206,178,111.6,37,92.1,30,0.901,24,51.5,66,46.5,74,21.0,207,19.4,236,40.5,7,71.6,27,36.2,215,29.9,32,52.1,31,45.3,76,33.3,212,32.5,89,25.2,322,37.2,305
2010,Minnesota,118,B10,3,11,64,112.547,33,93.7989,42,65.3869,184,112.8,27,93.0,40,0.902,21,53.7,23,46.7,80,19.1,105,21.6,90,33.4,154,68.0,148,34.3,263,32.9,78,50.5,74,44.0,37,40.4,8,34.0,169,31.3,197,38.0,313
2010,Missouri,122,B12,2,10,32,110.105,52,90.4261,15,68.6097,44,110.5,45,90.2,16,0.912,19,50.3,97,45.6,44,18.1,59,27.3,3,34.8,100,62.1,335,33.5,281,38.7,202,47.7,182,45.3,76,37.1,57,30.8,39,33.4,146,30.6,105
2010,Montana,123,BSky,2,14,64,106.707,104,98.1992,95,61.6822,307,103.8,141,99.8,143,0.611,126,54.5,16,47.7,120,19.1,105,19.8,216,30.0,262,70.3,61,37.3,184,38.6,198,52.0,34,44.6,55,39.8,11,36.5,282,32.1,174,30.1,85
2010,Morgan St.,126,MEAC,2,15,64,105.657,127,103.75,202,68.151,59,104.1,135,103.7,227,0.511,166,47.9,211,46.5,74,19.1,105,20.3,185,40.1,10,65.4,261,44.2,50,42.9,269,46.8,210,45.6,91,33.8,192,32.7,99,27.5,292,25.9,14
2010,Murray St.,128,OVC,3,13,32,108.952,68,94.3666,48,65.5723,177,106.2,100,94.6,54,0.791,69,55.5,9,43.9,14,21.4,237,24.4,12,39.1,16,66.7,206,42.9,65,34.0,99,55.4,4,40.9,3,37.2,55,34.0,169,31.3,197,29.4,67
2010,New Mexico,131,MWC,2,3,32,114.142,24,96.7568,70,67.1887,89,114.4,19,96.5,81,0.876,41,51.0,81,49.4,192,16.4,16,20.3,185,35.8,67,73.2,8,45.6,27,35.6,130,47.9,171,49.1,229,37.5,44,33.1,119,36.9,73,40.3,338
2010,New Mexico St.,132,WAC,4,12,64,111.342,45,105.22,231,70.1148,23,109.0,59,105.3,251,0.598,134,53.4,28,51.3,279,17.9,50,18.6,268,29.7,277,65.9,241,38.0,161,31.2,47,51.7,42,50.1,272,37.4,47,35.7,260,38.7,49,34.5,248
2010,North Texas,142,SB,3,15,64,102.939,162,103.298,194,67.1128,94,101.6,164,103.1,213,0.458,188,50.9,85,47.5,112,21.1,218,18.3,281,32.2,190,70.1,63,52.8,1,32.7,75,51.5,51,47.0,139,33.1,222,32.7,99,30.3,227,25.7,13
2010,Northern Iowa,145,MVC,4,9,16,108.029,81,89.7638,9,58.576,340,107.0,82,89.5,13,0.886,32,49.7,134,46.2,65,17.7,45,20.6,160,30.7,240,74.1,3,36.4,208,28.5,16,47.7,182,44.3,43,35.3,116,33.2,123,37.4,65,35.4,275
2010,Notre Dame,149,BE,1,6,64,119.809,3,101.439,152,62.3372,296,119.6,2,100.6,156,0.88,39,54.1,20,49.4,192,15.9,8,16.0,342,34.5,111,69.5,83,39.1,130,27.9,15,51.5,51,47.7,172,39.4,16,35.1,221,34.2,123,33.4,211
2010,Oakland,150,Sum,3,14,64,107.635,90,103.917,209,68.5659,46,106.0,105,102.9,204,0.585,139,49.4,142,50.1,228,19.6,131,18.3,281,37.2,39,68.8,107,40.6,102,31.5,54,50.0,86,49.7,250,32.0,263,33.9,164,30.9,212,26.3,18
2010,Ohio,151,MAC,4,14,32,105.808,122,98.4546,97,68.1933,57,103.7,144,98.2,107,0.652,114,48.9,166,46.0,56,18.1,59,21.4,100,31.1,224,66.1,234,40.8,97,36.0,140,46.3,228,46.2,112,35.8,97,30.4,26,35.2,101,33.4,211
2010,Ohio St.,152,B10,4,2,16,117.429,9,91.9581,25,64.023,239,116.2,10,91.5,24,0.94,7,56.4,4,47.4,105,17.3,31,21.7,84,29.4,283,71.5,28,35.7,226,26.8,10,55.5,3,45.0,66,38.8,20,34.3,185,34.9,105,36.8,296
2010,Oklahoma St.,154,B12,4,7,64,111.497,43,94.9637,55,66.2045,137,112.3,34,93.4,44,0.893,29,52.3,45,48.2,146,18.4,71,19.3,241,29.5,282,72.4,19,36.7,200,36.7,155,52.0,34,44.8,60,35.2,118,36.4,278,41.9,19,34.5,248
2010,Old Dominion,155,CAA,1,11,32,107.842,85,90.1999,12,62.4677,291,106.6,90,89.5,13,0.882,37,48.9,166,45.3,38,20.2,161,22.5,57,42.8,1,70.4,56,30.2,320,30.5,40,49.4,107,45.4,82,31.6,272,30.0,18,25.4,318,34.6,252
2010,Pittsburgh,162,BE,3,3,32,111.307,46,92.5315,31,60.3262,329,110.0,49,92.3,32,0.883,36,49.6,136,44.5,24,19.5,128,16.9,333,37.3,37,68.4,125,42.6,66,32.8,76,48.8,134,43.6,29,34.3,164,31.3,52,29.3,256,28.8,56
2010,Purdue,167,B10,1,4,16,110.762,48,88.1665,6,65.4793,181,109.8,52,87.3,4,0.933,10,49.4,142,45.4,41,16.3,14,23.8,19,30.7,240,68.6,115,39.8,116,37.4,170,50.1,84,42.2,13,31.9,265,35.7,260,30.3,227,28.7,52
2010,Richmond,170,A10,1,7,64,108.108,78,92.8809,36,62.1031,302,106.5,94,91.9,28,0.845,52,51.0,81,43.8,12,16.9,20,22.8,46,26.7,326,64.8,283,32.6,293,35.8,135,50.0,86,43.5,28,35.1,125,29.7,13,36.1,83,31.1,121
2010,Robert Morris,171,NEC,1,15,64,99.6218,214,101.452,154,65.7182,165,98.9,210,101.5,173,0.426,197,49.0,159,47.0,91,21.7,251,23.2,35,34.5,111,67.5,166,45.9,24,46.9,310,46.7,214,46.2,112,36.5,73,32.3,83,29.0,264,38.1,316
2010,Saint Mary's,175,WCC,1,10,16,116.442,13,97.0364,75,66.3664,128,115.2,14,97.3,93,0.875,43,55.7,6,45.8,50,17.0,23,16.3,339,33.9,136,69.1,99,32.1,302,31.4,50,52.3,25,46.7,132,41.1,4,28.3,5,35.6,94,22.5,1
2010,Sam Houston St.,177,Slnd,1,14,64,110.763,47,103.694,200,68.6965,40,110.2,47,102.7,199,0.692,98,54.3,18,50.3,239,18.9,97,21.1,125,34.4,115,69.6,80,39.5,121,41.7,253,52.1,31,50.2,279,38.5,25,33.6,150,39.8,38,33.3,207
2010,San Diego St.,179,MWC,4,11,64,111.49,44,94.1721,47,62.9348,281,109.9,50,94.6,54,0.849,49,52.0,51,46.9,87,21.0,207,20.7,154,40.2,9,68.2,134,41.0,92,31.5,54,53.6,12,43.4,25,32.3,252,35.8,261,30.7,218,34.3,243
2010,Siena,182,MAAC,1,13,64,109.569,64,95.6534,64,68.3596,54,108.2,68,95.7,69,0.804,63,49.8,132,47.9,132,17.4,35,21.7,84,35.6,72,70.1,63,39.2,127,21.0,1,50.3,79,47.2,147,32.3,252,32.9,109,24.6,331,31.4,128
2010,Syracuse,196,BE,3,1,16,118.167,7,90.5783,17,68.6909,41,116.7,8,89.8,14,0.953,3,57.3,2,46.1,61,21.1,218,22.7,50,37.2,39,65.0,275,37.4,179,25.3,6,57.2,1,45.9,100,38.5,25,31.0,42,29.9,243,40.4,339
2010,Temple,198,A10,2,5,64,107.306,93,86.2797,2,59.9751,333,106.2,100,86.7,3,0.912,19,48.9,166,42.4,1,16.8,19,18.1,291,32.5,186,72.4,19,27.7,340,26.6,9,48.0,164,42.5,16,33.8,192,28.1,2,31.1,207,32.2,171
2010,Tennessee,199,SEC,4,6,8,106.604,106,89.2115,7,67.6684,69,106.7,88,89.5,13,0.883,36,50.2,107,44.9,30,18.7,91,23.7,23,32.5,186,68.2,134,36.0,218,40.9,238,51.7,42,45.5,84,31.3,285,29.3,9,31.7,188,38.0,313
2010,Texas,200,B12,2,8,64,113.444,26,92.8117,33,71.1683,12,113.2,25,91.9,28,0.917,15,51.3,76,44.8,29,18.7,91,20.3,185,39.6,14,68.4,125,40.4,105,35.3,127,51.2,57,43.5,28,34.5,154,32.1,77,25.9,305,28.5,50
2010,Texas A&M,201,B12,1,5,32,112.093,38,91.9447,24,64.0152,240,111.1,42,91.7,25,0.901,24,49.8,132,46.9,87,18.4,71,20.9,139,33.9,136,69.5,83,49.9,6,37.4,170,49.4,107,45.0,66,33.6,201,33.9,164,34.5,116,33.6,221
2010,UC Santa Barbara,210,BW,4,15,64,100.038,203,97.6604,86,66.0756,147,99.3,203,96.6,83,0.579,141,51.3,76,47.9,132,22.8,303,22.3,64,27.5,315,67.3,176,46.9,18,39.5,218,48.2,155,49.3,242,37.8,38,30.5,27,36.1,83,39.9,336
2010,UNLV,217,MWC,4,8,64,109.859,59,92.6156,32,65.9121,156,109.2,57,91.9,28,0.879,40,52.2,48,45.5,43,17.3,31,22.6,53,28.6,299,69.6,80,31.2,311,47.1,312,53.6,12,43.3,23,33.1,222,33.3,131,35.4,99,34.3,243
2010,Utah St.,221,WAC,1,12,64,116.361,14,95.0722,59,59.4224,335,115.2,14,95.0,61,0.902,21,55.5,9,45.7,49,16.3,14,17.6,312,33.8,140,73.0,12,30.4,318,29.8,29,52.2,29,44.6,55,42.2,2,32.1,77,29.7,247,32.8,192
2010,UTEP,222,CUSA,3,12,64,107.504,91,89.9248,11,67.4737,79,107.0,82,89.5,13,0.886,32,53.0,34,44.2,19,18.6,85,22.5,57,29.2,288,69.7,75,40.3,107,42.9,269,53.4,14,43.3,23,34.7,144,30.7,31,31.2,201,34.0,236
2010,Vanderbilt,225,SEC,3,4,64,113.609,25,96.0838,66,68.4945,48,113.3,24,95.2,66,0.881,38,52.7,39,47.0,91,19.4,124,19.3,241,32.7,176,65.0,275,48.0,12,34.7,115,51.6,43,45.4,82,37.0,59,33.6,150,30.0,240,31.4,128
2010,Vermont,227,AE,3,16,64,103.697,150,100.573,135,65.8979,157,101.3,167,99.3,130,0.557,152,48.6,179,44.5,24,20.7,188,20.1,195,36.2,57,66.7,206,50.6,5,35.0,121,48.8,134,43.2,19,32.1,259,31.5,56,27.6,289,30.5,99
2010,Villanova,228,BE,1,2,32,118.572,5,95.5965,63,71.172,11,118.0,5,95.1,64,0.923,11,53.0,34,47.2,96,19.1,105,20.9,139,38.0,29,68.1,142,44.0,51,49.0,330,51.1,59,45.0,66,37.6,43,33.8,160,34.5,116,38.5,325
2010,Wake Forest,231,ACC,2,9,32,106.69,105,91.7943,23,68.4678,50,106.3,96,91.2,21,0.853,47,47.4,240,43.0,4,21.1,218,19.6,222,38.5,23,66.1,234,41.0,92,38.6,198,47.6,186,42.9,17,31.3,285,28.9,7,23.2,339,32.3,178
2010,Washington,232,P10,2,11,16,111.513,42,93.6021,39,71.3389,10,111.3,38,93.3,43,0.884,33,49.4,142,46.2,65,17.5,41,22.0,74,37.4,34,68.4,125,42.0,77,46.4,307,49.6,102,46.0,105,32.5,242,31.2,49,25.8,308,27.1,27
2010,West Virginia,235,BE,2,2,4,117.329,10,91.5966,22,62.3139,297,116.7,8,92.4,35,0.936,8,49.3,147,47.7,120,18.1,59,20.9,139,42.4,2,68.8,107,38.2,150,40.6,233,48.8,134,46.6,128,33.6,201,33.3,131,35.5,98,31.5,132
2010,Winthrop,239,BSth,0,16,68,90.8904,318,95.0021,57,63.9135,245,89.5,324,95.0,61,0.335,228,41.9,343,45.7,49,18.1,59,22.8,46,34.0,131,70.3,61,35.4,238,38.7,202,42.6,324,46.3,115,26.5,345,29.7,13,25.6,314,35.2,272
2010,Wisconsin,240,B10,2,4,32,115.399,18,89.8348,10,58.6587,339,114.9,17,89.1,8,0.949,4,51.6,62,46.0,56,14.7,2,20.1,195,30.4,252,74.2,2,32.3,298,36.6,153,49.9,91,44.6,55,36.1,84,33.4,140,39.8,38,25.6,11
2010,Wofford,241,SC,2,13,64,104.267,146,94.8414,52,63.1377,274,103.7,144,94.7,56,0.74,86,49.2,152,46.8,84,18.2,60,21.6,90,33.5,150,70.7,49,44.6,41,35.8,135,48.0,164,47.0,139,34.7,144,30.9,41,31.2,201,31.0,117
2010,Xavier,244,A10,3,6,16,114.769,20,94.9437,54,68.8639,37,114.3,20,94.7,56,0.897,26,52.5,43,45.7,49,18.3,65,18.2,287,35.0,92,70.6,52,42.4,70,33.2,84,51.0,62,46.4,121,37.2,55,29.4,11,31.7,188,31.1,121
2009,Akron,2,MAC,1,13,64,102.057,173,95.0743,45,64.5005,173,101.1,168,94.0,45,0.698,92,48.2,207,45.2,35,20.9,199,26.8,4,34.5,108,63.7,299,36.4,181,45.0,317,47.4,196,45.8,84,32.9,230,29.3,8,39.8,38,33.0,185
2009,Alabama St.,4,SWAC,0,16,68,101.941,178,103.957,203,62.7485,259,99.6,204,102.6,206,0.416,202,51.7,75,43.4,6,20.6,179,19.3,252,34.8,98,64.5,279,36.5,178,33.4,103,52.8,26,42.9,25,32.9,230,29.8,10,31.5,214,27.7,23
2009,American,6,Pat,2,14,64,104.705,128,100.204,124,59.7892,322,103.0,135,99.4,137,0.601,125,53.7,26,44.9,30,21.4,221,20.7,169,31.9,207,70.6,44,32.8,269,35.2,148,52.1,42,42.6,23,37.7,41,33.0,103,37.6,68,33.3,190
2009,Arizona,8,P10,4,12,16,117.23,7,101.217,143,63.6396,213,116.3,8,99.8,145,0.853,42,53.2,39,50.8,253,19.4,98,18.3,301,36.1,67,65.9,234,37.0,162,25.5,7,50.7,73,49.1,220,39.5,20,35.5,247,29.0,270,40.7,333
2009,Arizona St.,9,P10,1,6,32,117.682,6,94.244,38,58.5891,332,117.2,5,92.9,36,0.935,12,56.3,2,46.6,63,18.7,63,19.7,228,29.9,264,69.7,70,38.0,132,30.4,48,57.5,2,46.3,103,36.6,71,31.4,36,44.7,15,36.6,286
2009,Binghamton,16,AE,2,15,64,101.747,184,102.618,174,66.5996,94,100.8,176,101.9,191,0.469,173,49.0,168,46.3,54,19.5,101,21.6,122,31.9,207,65.1,263,41.8,44,41.5,278,48.7,141,45.2,68,33.1,214,32.4,68,33.1,165,31.9,137
2009,Boston College,18,ACC,4,7,64,113.378,30,101.263,146,64.7471,161,112.3,26,99.3,136,0.805,61,50.0,134,47.2,86,19.6,105,18.4,300,40.8,7,62.9,314,37.0,162,34.7,136,49.7,106,46.4,106,33.7,183,32.7,83,32.2,189,30.1,79
2009,Butler,24,Horz,1,9,64,109.777,63,93.6264,33,61.9683,277,108.6,62,93.3,40,0.852,43,51.7,75,44.3,14,20.0,141,20.8,161,32.3,185,70.4,52,43.3,27,33.8,119,50.7,73,42.0,17,35.3,117,32.3,63,45.2,12,35.3,253
2009,BYU,25,MWC,3,8,64,114.296,23,92.6399,26,68.4554,39,113.8,22,92.5,34,0.916,19,55.1,10,45.4,37,16.5,7,20.1,194,28.6,291,74.3,4,35.4,200,36.3,175,54.2,9,45.6,77,38.0,35,30.0,13,33.8,147,34.4,227
2009,Cal St. Northridge,29,BW,3,15,64,101.374,197,96.2591,61,71.325,12,100.8,176,96.1,71,0.634,109,51.6,77,48.1,126,24.4,321,23.9,27,36.8,54,67.9,145,34.3,227,42.8,291,50.4,80,47.7,149,36.0,92,32.5,72,33.6,153,38.2,309
2009,California,30,P10,3,7,64,116.839,12,98.6172,91,65.2261,149,115.7,11,97.1,83,0.882,30,54.1,19,48.9,158,17.9,30,18.6,295,32.2,191,69.6,75,34.3,227,32.8,92,50.3,85,47.5,142,43.4,1,34.9,216,26.2,311,27.9,24
2009,Chattanooga,31,SC,3,16,64,104.271,135,108.116,285,68.6926,36,102.5,142,106.0,267,0.405,206,51.2,89,52.6,310,21.4,221,19.5,240,33.7,138,68.5,123,47.4,5,30.1,38,50.3,85,50.7,275,34.9,131,36.6,294,41.3,26,45.9,344
2009,Clemson,33,ACC,1,7,64,116.758,13,96.4646,62,67.3639,64,115.8,9,94.9,56,0.908,22,53.3,35,48.2,128,20.3,159,24.4,17,39.6,15,62.6,321,31.8,289,32.6,83,51.4,57,46.1,91,37.9,38,35.8,267,34.7,122,28.1,27
2009,Cleveland St.,34,Horz,4,13,32,104.438,133,92.7341,27,63.1428,238,102.1,149,91.6,28,0.777,72,46.9,258,45.9,45,19.3,93,24.5,14,33.5,141,66.1,228,37.1,159,37.1,191,47.1,207,44.5,49,31.0,307,32.8,90,28.3,284,30.4,88
